,artist_id,genre
12726,0dkBJgPZEBsybLb4nfPUg7,country rap
12727,0dkBJgPZEBsybLb4nfPUg7,rap rock
12728,4fJsnm9CeDAPrwO4MAEToj,alternative r&b
12729,4fJsnm9CeDAPrwO4MAEToj,electropop
12730,4fJsnm9CeDAPrwO4MAEToj,escape room
12731,4fJsnm9CeDAPrwO4MAEToj,indie r&b
12732,7iM92U98tqVMhn1x7bdu8g,classical soprano
12733,1iwseab2dozTUHoF5taAdf,scandipop
12734,2w9zwq3AktTeYYMuhMjju8,dance pop
12735,2w9zwq3AktTeYYMuhMjju8,romanian pop
12736,41DGOfz7IFMVvf9wKAzeZS,north carolina hip hop
12737,41DGOfz7IFMVvf9wKAzeZS,underground hip hop
12738,3NRpcByltnHx7oZxWbg8Lt,indie r&b
12739,3NRpcByltnHx7oZxWbg8Lt,uk alternative hip hop
12740,59AwfIz27MGfHEaxKeJUpS,perreo
12741,59AwfIz27MGfHEaxKeJUpS,reggaeton flow
12742,5jm3x1qIibWdKSEMw2G011,bass house
12743,5jm3x1qIibWdKSEMw2G011,brostep
12744,5jm3x1qIibWdKSEMw2G011,dutch edm
12745,5jm3x1qIibWdKSEMw2G011,edm
12746,5jm3x1qIibWdKSEMw2G011,electro house
12747,5jm3x1qIibWdKSEMw2G011,electronic trap
12748,5jm3x1qIibWdKSEMw2G011,house
12749,1tRBmMtER4fGrzrt8O9VpS,deep disco house
12750,1tRBmMtER4fGrzrt8O9VpS,deep house
12751,1tRBmMtER4fGrzrt8O9VpS,house
12752,1tRBmMtER4fGrzrt8O9VpS,minimal techno
12753,1tRBmMtER4fGrzrt8O9VpS,tech house
12754,1tRBmMtER4fGrzrt8O9VpS,uk house
12755,116k3wlGQToUZD3PHx9oPD,anime
12756,6loBF9iQdE11WSX29fNKqY,art rock
12757,6loBF9iQdE11WSX29fNKqY,dance rock
12758,6loBF9iQdE11WSX29fNKqY,mellow gold
12759,6loBF9iQdE11WSX29fNKqY,new romantic
12760,6loBF9iQdE11WSX29fNKqY,new wave
12761,6loBF9iQdE11WSX29fNKqY,new wave pop
12762,6loBF9iQdE11WSX29fNKqY,soft rock
12763,6loBF9iQdE11WSX29fNKqY,synthpop
12764,7ogL64FibITJvIZLqp14il,baroque violin
12765,6Yj5HCixlAZjVkQStkHZZh,australian garage punk
12766,6Yj5HCixlAZjVkQStkHZZh,australian reggae fusion
12767,6Yj5HCixlAZjVkQStkHZZh,australian ska
12768,5MgAfWCS0vzouE9lVzwjJy,pop reggaeton
12769,5MgAfWCS0vzouE9lVzwjJy,pop venezolano
12770,4d0LzyckWWWn04Jt8amiLY,canadian contemporary r&b
12771,4d0LzyckWWWn04Jt8amiLY,trap soul
12772,1NBiTq7dgcI4yWrz5evt9P,classical guitar
12773,1NBiTq7dgcI4yWrz5evt9P,japanese classical performance
12774,32DuKytBMZn90iqyh2HEdc,deep pop r&b
12775,32DuKytBMZn90iqyh2HEdc,dfw rap
12776,32DuKytBMZn90iqyh2HEdc,trap queen
12777,1KpCi9BOfviCVhmpI4G2sY,bass house
12778,1KpCi9BOfviCVhmpI4G2sY,deep groove house
12779,1KpCi9BOfviCVhmpI4G2sY,edm
12780,1KpCi9BOfviCVhmpI4G2sY,electro house
12781,1KpCi9BOfviCVhmpI4G2sY,future house
12782,1KpCi9BOfviCVhmpI4G2sY,house
12783,1KpCi9BOfviCVhmpI4G2sY,progressive house
12784,1KpCi9BOfviCVhmpI4G2sY,tropical house
12785,610EjgFatGvVPtib97jQ8G,acoustic pop
12786,610EjgFatGvVPtib97jQ8G,ccm
12787,610EjgFatGvVPtib97jQ8G,christian alternative rock
12788,610EjgFatGvVPtib97jQ8G,christian indie
12789,610EjgFatGvVPtib97jQ8G,christian music
12790,610EjgFatGvVPtib97jQ8G,folk-pop
12791,610EjgFatGvVPtib97jQ8G,indiecoustica
12792,610EjgFatGvVPtib97jQ8G,neo mellow
12793,610EjgFatGvVPtib97jQ8G,pop rock
12794,610EjgFatGvVPtib97jQ8G,worship
12795,6Ww3OMFzCaO33ulKh1LBFN,classic opm
12796,6Ww3OMFzCaO33ulKh1LBFN,opm
12797,6Ww3OMFzCaO33ulKh1LBFN,pinoy indie
12798,6Ww3OMFzCaO33ulKh1LBFN,pinoy reggae
12799,6Ww3OMFzCaO33ulKh1LBFN,pinoy rock
12800,6Ww3OMFzCaO33ulKh1LBFN,pop rock
12801,4eZsjzl7q47rMHUyxeOGhr,red dirt
12802,4eZsjzl7q47rMHUyxeOGhr,texas country
12803,76HODsD07qiiAFoxCaMVIz,children's choir
12804,76HODsD07qiiAFoxCaMVIz,german choir
12805,6de0XwbJtLyirUZUqte7aD,underground rap
12806,7oPgCQqMMXEXrNau5vxYZP,folk
12807,7oPgCQqMMXEXrNau5vxYZP,lilith
12808,7oPgCQqMMXEXrNau5vxYZP,pop rock
12809,7oPgCQqMMXEXrNau5vxYZP,singer-songwriter
12810,7oPgCQqMMXEXrNau5vxYZP,women's music
12811,27T030eWyCQRmDyuvr1kxY,album rock
12812,27T030eWyCQRmDyuvr1kxY,german hard rock
12813,27T030eWyCQRmDyuvr1kxY,german metal
12814,27T030eWyCQRmDyuvr1kxY,german rock
12815,27T030eWyCQRmDyuvr1kxY,hard rock
12816,27T030eWyCQRmDyuvr1kxY,metal
12817,27T030eWyCQRmDyuvr1kxY,rock
12818,1PPpmEpuN1KrWNOBqrHeMj,chamber psych
12819,1PPpmEpuN1KrWNOBqrHeMj,garage psych
12820,1PPpmEpuN1KrWNOBqrHeMj,neo-psychedelic
12821,5cKPK8DCxX1R5PwQOU1huv,microhouse
12822,5cKPK8DCxX1R5PwQOU1huv,swedish electronic
12823,2Zi3RrdQqk63Xj0914STkS,post-teen pop
12824,2Zi3RrdQqk63Xj0914STkS,vapor pop
12825,4JCt4xrbbBB9blkKwNlcJ7,disco
12826,4JCt4xrbbBB9blkKwNlcJ7,funk
12827,4JCt4xrbbBB9blkKwNlcJ7,minneapolis sound
12828,4JCt4xrbbBB9blkKwNlcJ7,motown
12829,4JCt4xrbbBB9blkKwNlcJ7,post-disco
12830,4JCt4xrbbBB9blkKwNlcJ7,quiet storm
12831,4JCt4xrbbBB9blkKwNlcJ7,soul
12832,4JCt4xrbbBB9blkKwNlcJ7,urban contemporary
12833,7E1o9IcnpiFQDlAUk2H7Az,acoustic pop
12834,6h2EcimpzT4Ft2t2vfjEt4,ethnotronica
12835,6h2EcimpzT4Ft2t2vfjEt4,organic electronic
12836,6h2EcimpzT4Ft2t2vfjEt4,organic house
12837,52MTyKpEJBAnWj1oVNYGTj,electro dub
12838,52MTyKpEJBAnWj1oVNYGTj,french reggae
12839,6j0sVXUMU7BEZZ5cfEwjkq,alternative dance
12840,6j0sVXUMU7BEZZ5cfEwjkq,dance-punk
12841,6j0sVXUMU7BEZZ5cfEwjkq,new rave
12842,3E61SnNA9oqKP7hI0K3vZv,big room
12843,3E61SnNA9oqKP7hI0K3vZv,deep big room
12844,3E61SnNA9oqKP7hI0K3vZv,deep groove house
12845,3E61SnNA9oqKP7hI0K3vZv,deep tropical house
12846,3E61SnNA9oqKP7hI0K3vZv,edm
12847,3E61SnNA9oqKP7hI0K3vZv,electro house
12848,3E61SnNA9oqKP7hI0K3vZv,german dance
12849,3E61SnNA9oqKP7hI0K3vZv,house
12850,3E61SnNA9oqKP7hI0K3vZv,pop edm
12851,3E61SnNA9oqKP7hI0K3vZv,tropical house
12852,42hRz6aP75SU2kA3qUEDFP,brazilian jazz
12853,6sOP8RUFR0q0nBOBOXGdBK,folk
12854,6sOP8RUFR0q0nBOBOXGdBK,folk rock
12855,6sOP8RUFR0q0nBOBOXGdBK,persian pop
12856,6sOP8RUFR0q0nBOBOXGdBK,traditional folk
12857,1L21uD7JzHyLhkn5pRUUO4,dinner jazz
12858,0a63dfrxBQKqh160P8iUNL,acid rock
12859,0a63dfrxBQKqh160P8iUNL,blues rock
12860,0a63dfrxBQKqh160P8iUNL,classic garage rock
12861,0a63dfrxBQKqh160P8iUNL,classic rock
12862,0a63dfrxBQKqh160P8iUNL,country rock
12863,0a63dfrxBQKqh160P8iUNL,folk rock
12864,0a63dfrxBQKqh160P8iUNL,freakbeat
12865,0a63dfrxBQKqh160P8iUNL,psychedelic rock
12866,0a63dfrxBQKqh160P8iUNL,traditional folk
12867,38h03gA85YYPeDPd9ER9rT,classic soul
12868,38h03gA85YYPeDPd9ER9rT,disco
12869,38h03gA85YYPeDPd9ER9rT,funk
12870,38h03gA85YYPeDPd9ER9rT,motown
12871,38h03gA85YYPeDPd9ER9rT,philly soul
12872,38h03gA85YYPeDPd9ER9rT,post-disco
12873,38h03gA85YYPeDPd9ER9rT,quiet storm
12874,38h03gA85YYPeDPd9ER9rT,soul
12875,38h03gA85YYPeDPd9ER9rT,southern soul
12876,38h03gA85YYPeDPd9ER9rT,urban contemporary
12877,5oz3ukvCydQ9fAfvAHwe3z,violin
12878,6mMtnxEQkYoY5FfJIQ9Rhb,afro dancehall
12879,6mMtnxEQkYoY5FfJIQ9Rhb,afropop
12880,6mMtnxEQkYoY5FfJIQ9Rhb,azontobeats
12881,6mMtnxEQkYoY5FfJIQ9Rhb,nigerian pop
12882,138GsDz0pX5leXnKi7ay7G,chillhop
12883,138GsDz0pX5leXnKi7ay7G,lo-fi beats
12884,5TS11vZTUaDP4maTjFCcBU,j-acoustic
12885,5TS11vZTUaDP4maTjFCcBU,j-idol
12886,5TS11vZTUaDP4maTjFCcBU,j-pop
12887,4kwEd1P9j15ZqUVP5zK7Pv,deep groove house
12888,4kwEd1P9j15ZqUVP5zK7Pv,disco house
12889,4kwEd1P9j15ZqUVP5zK7Pv,edm
12890,4kwEd1P9j15ZqUVP5zK7Pv,electro house
12891,4kwEd1P9j15ZqUVP5zK7Pv,house
12892,4kwEd1P9j15ZqUVP5zK7Pv,pop edm
12893,4kwEd1P9j15ZqUVP5zK7Pv,tropical house
12894,2IMzelATRDIcLTMMHQ6rr6,anime score
12895,2IMzelATRDIcLTMMHQ6rr6,japanese instrumental
12896,3fn8lZLy7Q61AXCWWPYC4B,christian hip hop
12897,3fn8lZLy7Q61AXCWWPYC4B,christian trap
12898,2SJ3xpG9fseCPIqePAGp6o,indie jazz
12899,20UYCAvAHJ1WqrCElptD7O,zapstep
12900,1GbrJTB56Xs4XQGlmVbaCf,italian disco
12901,1GbrJTB56Xs4XQGlmVbaCf,nz hip hop
12902,0D6BtvIkN3P9GHTa8KR24t,nyc pop
12903,1ccUq2MXV8aYTL8eYImb0R,southern soul blues
12904,2TwUVWFJs4LD0lOBbJXnNa,afro dancehall
12905,2TwUVWFJs4LD0lOBbJXnNa,afropop
12906,2TwUVWFJs4LD0lOBbJXnNa,azontobeats
12907,2TwUVWFJs4LD0lOBbJXnNa,nigerian hip hop
12908,2TwUVWFJs4LD0lOBbJXnNa,nigerian pop
12909,090VebphoycdEyH165iMqc,adult standards
12910,090VebphoycdEyH165iMqc,easy listening
12911,090VebphoycdEyH165iMqc,lounge
12912,090VebphoycdEyH165iMqc,vocal jazz
12913,4ImxhwjNOz0es0voxGHCoP,anthem worship
12914,4ImxhwjNOz0es0voxGHCoP,ccm
12915,4ImxhwjNOz0es0voxGHCoP,christian alternative rock
12916,4ImxhwjNOz0es0voxGHCoP,christian music
12917,4ImxhwjNOz0es0voxGHCoP,christian pop
12918,4ImxhwjNOz0es0voxGHCoP,worship
12919,6hQS54VPpxunuwR0W7usuo,phoenix indie
12920,4FoT66EOmHb1IBpyz4Lise,ethnotronica
12921,4FoT66EOmHb1IBpyz4Lise,organic electronic
12922,4FoT66EOmHb1IBpyz4Lise,organic house
12923,2OR51iG3dgqkVJF42L8EZF,contemporary jazz
12924,2OR51iG3dgqkVJF42L8EZF,ecm-style jazz
12925,2OR51iG3dgqkVJF42L8EZF,modern jazz piano
12926,2OR51iG3dgqkVJF42L8EZF,norwegian jazz
12927,2OR51iG3dgqkVJF42L8EZF,polish jazz
12928,2OR51iG3dgqkVJF42L8EZF,swedish jazz
12929,35pZsti1RSA5Zv98jAm8kX,american orchestra
12930,35pZsti1RSA5Zv98jAm8kX,chamber orchestra
12931,35pZsti1RSA5Zv98jAm8kX,classical organ
12932,35pZsti1RSA5Zv98jAm8kX,classical performance
12933,3lcbKPLl0ci2mKRdcP5Etf,dance pop
12934,3lcbKPLl0ci2mKRdcP5Etf,disco
12935,3lcbKPLl0ci2mKRdcP5Etf,diva house
12936,3lcbKPLl0ci2mKRdcP5Etf,europop
12937,3lcbKPLl0ci2mKRdcP5Etf,hip house
12938,3lcbKPLl0ci2mKRdcP5Etf,new romantic
12939,3lcbKPLl0ci2mKRdcP5Etf,new wave pop
12940,4aEpM8RuVFDhH7ry8TUn4M,cool jazz
12941,4aEpM8RuVFDhH7ry8TUn4M,hard bop
12942,4aEpM8RuVFDhH7ry8TUn4M,soul jazz
12943,0FomusKA1QZNUY5EdQdBbv,modern reggae
12944,7DuTB6wdzqFJGFLSH17k8e,pop
12945,7DuTB6wdzqFJGFLSH17k8e,pop rap
12946,7DuTB6wdzqFJGFLSH17k8e,social media pop
12947,7DuTB6wdzqFJGFLSH17k8e,trap queen
12948,2kGBy2WHvF0VdZyqiVCkDT,freak folk
12949,2kGBy2WHvF0VdZyqiVCkDT,indie folk
12950,2kGBy2WHvF0VdZyqiVCkDT,indie pop
12951,2kGBy2WHvF0VdZyqiVCkDT,indie rock
12952,2kGBy2WHvF0VdZyqiVCkDT,rock
12953,2kGBy2WHvF0VdZyqiVCkDT,stomp and holler
12954,0HLqp813o9kv2t8JtVLH4a,classical bassoon
12955,0HLqp813o9kv2t8JtVLH4a,classical performance
12956,2j3K3e7Jnnmd2KwlFgCC5u,british singer-songwriter
12957,3RMHexittaAZkf8zukkZB8,acoustic pop
12958,3RMHexittaAZkf8zukkZB8,neo mellow
12959,3RMHexittaAZkf8zukkZB8,south carolina indie
12960,2cFrymmkijnjDg9SS92EPM,pop
12961,2cFrymmkijnjDg9SS92EPM,pop rap
12962,2MtHuR0W2idZdF7x4wddqq,k-indie
12963,2MtHuR0W2idZdF7x4wddqq,k-rap
12964,2MtHuR0W2idZdF7x4wddqq,korean r&b
12965,2RUifEObHtCS1mnhPOyRFG,japanese classical performance
12966,3QgSmABpItIdj908ek80n5,alternative rock
12967,3QgSmABpItIdj908ek80n5,blues rock
12968,3QgSmABpItIdj908ek80n5,boston rock
12969,00AFbqxvdDK6T1D6MQZ9c1,j-pop
12970,00AFbqxvdDK6T1D6MQZ9c1,j-rock
12971,0Ac3Vb2xO8UGlSHlll7RFE,southern soul
12972,3HQyFCFFfJO3KKBlUfZsyW,disney
12973,3HQyFCFFfJO3KKBlUfZsyW,movie tunes
12974,3HQyFCFFfJO3KKBlUfZsyW,singer-songwriter
12975,3WcIvrAy6TVd4MGBlOzcpf,southern soul blues
12976,3kcWdjkSrKroKatxwzH2pp,denton tx indie
12977,3kcWdjkSrKroKatxwzH2pp,modern ska punk
12978,6HkwRgGXuqTufwpEh2dwGK,jazz funk
12979,6HkwRgGXuqTufwpEh2dwGK,smooth jazz
12980,4SjND9kT6Ja5TSPZTyUUab,deep southern trap
12981,4SjND9kT6Ja5TSPZTyUUab,dirty south rap
12982,4SjND9kT6Ja5TSPZTyUUab,gangster rap
12983,4SjND9kT6Ja5TSPZTyUUab,nashville hip hop
12984,4SjND9kT6Ja5TSPZTyUUab,rap
12985,4SjND9kT6Ja5TSPZTyUUab,southern hip hop
12986,4SjND9kT6Ja5TSPZTyUUab,tennessee hip hop
12987,4SjND9kT6Ja5TSPZTyUUab,trap
12988,6p9Qy71KocWwjmpUcHUTda,brass band
12989,6p9Qy71KocWwjmpUcHUTda,new orleans jazz
12990,6p9Qy71KocWwjmpUcHUTda,second line
12991,6p9Qy71KocWwjmpUcHUTda,street band
12992,7rewR1TVjhisjI6gauUamf,adult standards
12993,7rewR1TVjhisjI6gauUamf,brill building pop
12994,7rewR1TVjhisjI6gauUamf,bubblegum pop
12995,7rewR1TVjhisjI6gauUamf,classic girl group
12996,7rewR1TVjhisjI6gauUamf,doo-wop
12997,7rewR1TVjhisjI6gauUamf,motown
12998,7rewR1TVjhisjI6gauUamf,rock-and-roll
12999,7rewR1TVjhisjI6gauUamf,rockabilly
13000,25IYFyXjuCqKlIbSeaRAZO,east coast reggae
13001,25IYFyXjuCqKlIbSeaRAZO,reggae rock
13002,530l1HsYHzQuOYFBDUOHHo,gypsy jazz
13003,530l1HsYHzQuOYFBDUOHHo,jazz guitar
13004,530l1HsYHzQuOYFBDUOHHo,rumba
13005,6yX3wacPyKAueKwOAjKT0i,metal guitar
13006,6yX3wacPyKAueKwOAjKT0i,neo classical metal
13007,6yX3wacPyKAueKwOAjKT0i,shred
13008,3gNEIgLeknpwkNViU8WAhg,ethnotronica
13009,3gNEIgLeknpwkNViU8WAhg,organic electronic
13010,3gNEIgLeknpwkNViU8WAhg,organic house
13011,3gNEIgLeknpwkNViU8WAhg,turkish electronic
13012,3R3WEsfL1WC1zLiz3XG9K5,anime rock
13013,3R3WEsfL1WC1zLiz3XG9K5,j-idol
13014,3R3WEsfL1WC1zLiz3XG9K5,j-pop
13015,3Gq4ugaB8UBepNfoMEV3NL,modern string quartet
13016,41AbNVba2ccpmcc9QtOJE7,bergen indie
13017,41AbNVba2ccpmcc9QtOJE7,melancholia
13018,41AbNVba2ccpmcc9QtOJE7,norwegian indie
13019,0xliTEbFfy5HQHvsTknTkX,dance rock
13020,0xliTEbFfy5HQHvsTknTkX,europop
13021,0xliTEbFfy5HQHvsTknTkX,new romantic
13022,0xliTEbFfy5HQHvsTknTkX,new wave
13023,0xliTEbFfy5HQHvsTknTkX,new wave pop
13024,0xliTEbFfy5HQHvsTknTkX,synthpop
13025,1NzfcWv0SxEZMg4Bm8XIvM,hindustani classical
13026,1NzfcWv0SxEZMg4Bm8XIvM,indian classical
13027,3O7mUqVuHmLJqHXbFiQY62,chicago rap
13028,3O7mUqVuHmLJqHXbFiQY62,underground hip hop
13029,3O7mUqVuHmLJqHXbFiQY62,vapor trap
13030,1Z8ODXyhEBi3WynYw0Rya6,alternative hip hop
13031,1Z8ODXyhEBi3WynYw0Rya6,east coast hip hop
13032,1Z8ODXyhEBi3WynYw0Rya6,hardcore hip hop
13033,1Z8ODXyhEBi3WynYw0Rya6,hip hop
13034,1Z8ODXyhEBi3WynYw0Rya6,jazz rap
13035,1Z8ODXyhEBi3WynYw0Rya6,rap
13036,6Vh6UDWfu9PUSXSzAaB3CW,dance pop
13037,6Vh6UDWfu9PUSXSzAaB3CW,grime
13038,6Vh6UDWfu9PUSXSzAaB3CW,hip house
13039,6Vh6UDWfu9PUSXSzAaB3CW,house
13040,6Vh6UDWfu9PUSXSzAaB3CW,tropical house
13041,6Vh6UDWfu9PUSXSzAaB3CW,uk dance
13042,4SjCvf9Ctuz369ZKAnjkZP,deep new americana
13043,4SjCvf9Ctuz369ZKAnjkZP,indie folk
13044,4SjCvf9Ctuz369ZKAnjkZP,new americana
13045,4SjCvf9Ctuz369ZKAnjkZP,stomp and holler
13046,0z8UyIdpbJcKAeVX5HAaNc,classical bass
13047,0RkbvaD4jhVidJaOvF0OzU,classical bass
13048,4VMYDCV2IEDYJArk749S6m,latin
13049,4VMYDCV2IEDYJArk749S6m,latin hip hop
13050,4VMYDCV2IEDYJArk749S6m,reggaeton
13051,4VMYDCV2IEDYJArk749S6m,tropical
13052,0n7CYdHaJm01NFXRhwbbKs,grime
13053,0n7CYdHaJm01NFXRhwbbKs,uk alternative hip hop
13054,0n7CYdHaJm01NFXRhwbbKs,uk drill
13055,4ScCswdRlyA23odg9thgIO,dance pop
13056,4ScCswdRlyA23odg9thgIO,pop
13057,4ScCswdRlyA23odg9thgIO,post-teen pop
13058,4ScCswdRlyA23odg9thgIO,tropical house
13059,4ScCswdRlyA23odg9thgIO,uk pop
13060,2PD51xY1xO9IdEPW9ci8PP,russian electronic
13061,1ehDqG6bFGAurxlAJeQgNT,deep progressive trance
13062,1ehDqG6bFGAurxlAJeQgNT,organic electronic
13063,1ehDqG6bFGAurxlAJeQgNT,organic house
13064,6gWVXK2R7WYXTqxULGAyfx,latin rock
13065,6gWVXK2R7WYXTqxULGAyfx,musica andina
13066,6gWVXK2R7WYXTqxULGAyfx,nueva cancion
13067,03gMsWBnlCYwx7ivVnO0WG,gypsy jazz
13068,03gMsWBnlCYwx7ivVnO0WG,jazz guitar
13069,3JFsVIxOn7STeilPICkkB2,alternative metal
13070,3JFsVIxOn7STeilPICkkB2,groove metal
13071,3JFsVIxOn7STeilPICkkB2,melodic metalcore
13072,3JFsVIxOn7STeilPICkkB2,metal
13073,3JFsVIxOn7STeilPICkkB2,metalcore
13074,3JFsVIxOn7STeilPICkkB2,nu metal
13075,3JFsVIxOn7STeilPICkkB2,virginia metal
13076,4bS7w1U8P3Zuaa5jmj3mvN,uk alternative pop
13077,4S3VOqqGguEZu3vbJMig4t,indie anthem-folk
13078,78tOC3otzyHJOy6wO6j6hB,classical performance
13079,2DaxqgrOhkeH0fpeiQq2f4,beatlesque
13080,2DaxqgrOhkeH0fpeiQq2f4,britpop
13081,2DaxqgrOhkeH0fpeiQq2f4,madchester
13082,2DaxqgrOhkeH0fpeiQq2f4,modern rock
13083,2DaxqgrOhkeH0fpeiQq2f4,permanent wave
13084,2DaxqgrOhkeH0fpeiQq2f4,rock
13085,1DXO9tl7mebiGlF0k7c9pw,comedy
13086,1DXO9tl7mebiGlF0k7c9pw,deep comedy
13087,1DXO9tl7mebiGlF0k7c9pw,new comedy
13088,08aT4nW2iKh4WRoYojWmDE,anime rock
13089,08aT4nW2iKh4WRoYojWmDE,idol rock
13090,08aT4nW2iKh4WRoYojWmDE,j-pixie
13091,08aT4nW2iKh4WRoYojWmDE,japanese alternative rock
13092,08aT4nW2iKh4WRoYojWmDE,japanese emo
13093,08aT4nW2iKh4WRoYojWmDE,japanese pop punk
13094,0qn1btg7x9FmL8ixxWQaPE,country pop
13095,0qn1btg7x9FmL8ixxWQaPE,modern country rock
13096,0qn1btg7x9FmL8ixxWQaPE,redneck
13097,1JHzh1ETQTMoFb2CgncnTL,album rock
13098,1JHzh1ETQTMoFb2CgncnTL,classic canadian rock
13099,1JHzh1ETQTMoFb2CgncnTL,classic rock
13100,1JHzh1ETQTMoFb2CgncnTL,country rock
13101,1JHzh1ETQTMoFb2CgncnTL,hard rock
13102,1JHzh1ETQTMoFb2CgncnTL,mellow gold
13103,1JHzh1ETQTMoFb2CgncnTL,rock
13104,1JHzh1ETQTMoFb2CgncnTL,soft rock
13105,7aExFIr0IHWO5aFjMrGwKw,acoustic blues
13106,7aExFIr0IHWO5aFjMrGwKw,appalachian folk
13107,7aExFIr0IHWO5aFjMrGwKw,blues
13108,7aExFIr0IHWO5aFjMrGwKw,country blues
13109,7aExFIr0IHWO5aFjMrGwKw,delta blues
13110,7aExFIr0IHWO5aFjMrGwKw,traditional blues
13111,7aExFIr0IHWO5aFjMrGwKw,traditional folk
13112,44ejFPE33H5aOInxNV2BFP,electronica
13113,44ejFPE33H5aOInxNV2BFP,jazztronica
13114,44ejFPE33H5aOInxNV2BFP,neotango
13115,44ejFPE33H5aOInxNV2BFP,nu jazz
13116,44ejFPE33H5aOInxNV2BFP,world
13117,1gOl5ClSw3Ig2C2I1T5Agt,italian baritone
13118,7npYxeGYDN9qZmbxYuzunM,anime score
13119,7npYxeGYDN9qZmbxYuzunM,japanese classical
13120,08p7B5OtcUuVblvkQIlBhJ,dance pop
13121,08p7B5OtcUuVblvkQIlBhJ,deep pop r&b
13122,08p7B5OtcUuVblvkQIlBhJ,hip hop
13123,08p7B5OtcUuVblvkQIlBhJ,hip pop
13124,08p7B5OtcUuVblvkQIlBhJ,neo soul
13125,08p7B5OtcUuVblvkQIlBhJ,new jack swing
13126,08p7B5OtcUuVblvkQIlBhJ,pop rap
13127,08p7B5OtcUuVblvkQIlBhJ,quiet storm
13128,08p7B5OtcUuVblvkQIlBhJ,r&b
13129,08p7B5OtcUuVblvkQIlBhJ,southern hip hop
13130,08p7B5OtcUuVblvkQIlBhJ,urban contemporary
13131,4GhUchfx0YFPsDaXZRJp8v,country rap
13132,4GhUchfx0YFPsDaXZRJp8v,country road
13133,4GhUchfx0YFPsDaXZRJp8v,redneck
13134,0oAVvmkKuEBcdXTL7eGH2O,country pop
13135,3IstlZaHyUP9SONpulb4SM,deep underground hip hop
13136,3IstlZaHyUP9SONpulb4SM,indie pop rap
13137,3IstlZaHyUP9SONpulb4SM,pop rap
13138,3IstlZaHyUP9SONpulb4SM,rap
13139,0OmIOUU8SceGFVrqrEm70j,corridos tumbados
13140,0OmIOUU8SceGFVrqrEm70j,regional mexican pop
13141,3h1HOgVmvPlhqjz8o3LglL,alternative pop
13142,3h1HOgVmvPlhqjz8o3LglL,alternative rock
13143,3h1HOgVmvPlhqjz8o3LglL,boston rock
13144,3h1HOgVmvPlhqjz8o3LglL,lilith
13145,7LIy7KinYq7a83dUH6kvxT,modern alternative rock
13146,7LIy7KinYq7a83dUH6kvxT,rebel blues
13147,0eVdSS0Sj1NKgm7D5TpJke,italian tenor
13148,1wvqnNcuPa2TpcFvfh3co5,indie folk
13149,1wvqnNcuPa2TpcFvfh3co5,new americana
13150,1JKrt7a4sLz6t0cYXBaTxB,pop peruano
13151,1JKrt7a4sLz6t0cYXBaTxB,pop reggaeton
13152,1SFz3S9eSUTc49ysstadiO,aussietronica
13153,1SFz3S9eSUTc49ysstadiO,australian hip hop
13154,1SFz3S9eSUTc49ysstadiO,australian indie
13155,1SFz3S9eSUTc49ysstadiO,australian pop
13156,1SFz3S9eSUTc49ysstadiO,indietronica
13157,1OPqAyxsQc8mcRmoNBAnVk,desi pop
13158,1OPqAyxsQc8mcRmoNBAnVk,modern bollywood
13159,5rlwbF5flU2JCmAzV5Obu0,dembow
13160,5rlwbF5flU2JCmAzV5Obu0,dominican pop
13161,5rlwbF5flU2JCmAzV5Obu0,latin
13162,5rlwbF5flU2JCmAzV5Obu0,rap dominicano
13163,5rlwbF5flU2JCmAzV5Obu0,tropical
13164,5DqmNLPM1kAbSBQk2FMm6b,deep pop r&b
13165,5DqmNLPM1kAbSBQk2FMm6b,hip pop
13166,5DqmNLPM1kAbSBQk2FMm6b,r&b
13167,5DqmNLPM1kAbSBQk2FMm6b,urban contemporary
13168,1WN9bXZmI41JB1tCmrSC3M,american contemporary classical
13169,1WN9bXZmI41JB1tCmrSC3M,avant-garde
13170,1WN9bXZmI41JB1tCmrSC3M,compositional ambient
13171,1WN9bXZmI41JB1tCmrSC3M,contemporary classical
13172,1WN9bXZmI41JB1tCmrSC3M,drone
13173,1WN9bXZmI41JB1tCmrSC3M,experimental
13174,1WN9bXZmI41JB1tCmrSC3M,experimental vocal
13175,1WN9bXZmI41JB1tCmrSC3M,free improvisation
13176,1WN9bXZmI41JB1tCmrSC3M,minimalism
13177,1tXwcRKkssE7DSVdFQuJUq,country pop
13178,3OU0ARusLcTEU2TvKHruAS,gnawa
13179,3fGFTCSpapYvLMZ7nzUfAi,jazz flute
13180,7k14uUhv7RAuyjAKytzWaC,canadian children's music
13181,7k14uUhv7RAuyjAKytzWaC,children's folk
13182,1RMU3u2lO9ogYToyzsftIR,bedroom soul
13183,5pjCYG6hPLBO3y4swxu3dh,candy pop
13184,5pjCYG6hPLBO3y4swxu3dh,neon pop punk
13185,5pjCYG6hPLBO3y4swxu3dh,pixie
13186,5pjCYG6hPLBO3y4swxu3dh,pop emo
13187,5pjCYG6hPLBO3y4swxu3dh,pop punk
13188,6jrlNnS5B830kpi40j3S6g,avant-garde jazz
13189,6jrlNnS5B830kpi40j3S6g,bebop
13190,6jrlNnS5B830kpi40j3S6g,contemporary post-bop
13191,6jrlNnS5B830kpi40j3S6g,cool jazz
